SCC,num,specise,PSO4,PNO3,PEC,POC,PMFINE,
10201401,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
10201402,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
10201403,92025,PM2_5,0.19,#N/A,0.1,0.25,0.46,#N/A
10201404,92072,PM2_5,0.44,#N/A,0.01,0.01,0.54,#N/A
10201601,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
10201701,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
10299999,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
10300101,92084,PM2_5,0.1267,0.0016,0.0188,0.0263,0.8266,1
10300102,92084,PM2_5,0.1267,0.0016,0.0188,0.0263,0.8266,1
10300103,92084,PM2_5,0.1267,0.0016,0.0188,0.0263,0.8266,1
10300203,92084,PM2_5,0.1267,0.0016,0.0188,0.0263,0.8266,1
10300205,92084,PM2_5,0.1267,0.0016,0.0188,0.0263,0.8266,1
10300206,92084,PM2_5,0.1267,0.0016,0.0188,0.0263,0.8266,1
10300207,92084,PM2_5,0.1267,0.0016,0.0188,0.0263,0.8266,1
10300208,92084,PM2_5,0.1267,0.0016,0.0188,0.0263,0.8266,1
10300209,92084,PM2_5,0.1267,0.0016,0.0188,0.0263,0.8266,1
10300214,92084,PM2_5,0.1267,0.0016,0.0188,0.0263,0.8266,1
10300216,92084,PM2_5,0.1267,0.0016,0.0188,0.0263,0.8266,1
10300217,92084,PM2_5,0.1267,0.0016,0.0188,0.0263,0.8266,1
10300218,92084,PM2_5,0.1267,0.0016,0.0188,0.0263,0.8266,1
10300221,92084,PM2_5,0.1267,0.0016,0.0188,0.0263,0.8266,1
10300222,92084,PM2_5,0.1267,0.0016,0.0188,0.0263,0.8266,1
10300223,92084,PM2_5,0.1267,0.0016,0.0188,0.0263,0.8266,1
10300224,92084,PM2_5,0.1267,0.0016,0.0188,0.0263,0.8266,1
10300225,92084,PM2_5,0.1267,0.0016,0.0188,0.0263,0.8266,1
10300309,92057,PM2_5,0.1044,0.0054,0.0197,0.3924,0.478,0.9999
10300401,92072,PM2_5,0.44,#N/A,0.01,0.01,0.54,#N/A
10300402,92072,PM2_5,0.44,#N/A,0.01,0.01,0.54,#N/A
10300403,92072,PM2_5,0.44,#N/A,0.01,0.01,0.54,#N/A
10300404,92072,PM2_5,0.44,#N/A,0.01,0.01,0.54,#N/A
10300501,92025,PM2_5,0.19,#N/A,0.1,0.25,0.46,#N/A
10300502,92025,PM2_5,0.19,#N/A,0.1,0.25,0.46,#N/A
10300503,92025,PM2_5,0.19,#N/A,0.1,0.25,0.46,#N/A
10300504,92025,PM2_5,0.19,#N/A,0.1,0.25,0.46,#N/A
10300601,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
10300602,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
10300603,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
10300692,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
10300701,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
10300799,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
10300811,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
10300901,92091,PM2_5,0.078,#N/A,0.138,0.326,0.458,#N/A
10300902,92091,PM2_5,0.078,#N/A,0.138,0.326,0.458,#N/A
10300903,92091,PM2_5,0.078,#N/A,0.138,0.326,0.458,#N/A
10301001,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
10301002,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
10301003,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
10301201,92082,PM2_5,0.057,0.0142,0.0152,0.0841,0.8295,1
10301202,92082,PM2_5,0.057,0.0142,0.0152,0.0841,0.8295,1
10301301,92072,PM2_5,0.44,#N/A,0.01,0.01,0.54,#N/A
10301302,92072,PM2_5,0.44,#N/A,0.01,0.01,0.54,#N/A
10500102,92084,PM2_5,0.1267,0.0016,0.0188,0.0263,0.8266,1
10500104,92084,PM2_5,0.1267,0.0016,0.0188,0.0263,0.8266,1
10500105,92025,PM2_5,0.19,#N/A,0.1,0.25,0.46,#N/A
10500106,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
10500110,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
10500113,92025,PM2_5,0.19,#N/A,0.1,0.25,0.46,#N/A
10500114,92025,PM2_5,0.19,#N/A,0.1,0.25,0.46,#N/A
10500202,92084,PM2_5,0.1267,0.0016,0.0188,0.0263,0.8266,1
10500205,92025,PM2_5,0.19,#N/A,0.1,0.25,0.46,#N/A
10500206,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
10500209,92091,PM2_5,0.078,#N/A,0.138,0.326,0.458,#N/A
10500210,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
10500213,92025,PM2_5,0.19,#N/A,0.1,0.25,0.46,#N/A
10500214,92025,PM2_5,0.19,#N/A,0.1,0.25,0.46,#N/A
20100101,92035,PM2_5,0.0029,0.0011,0.7712,0.1756,0.0491,0.9999
20100102,92035,PM2_5,0.0029,0.0011,0.7712,0.1756,0.0491,0.9999
20100105,92035,PM2_5,0.0029,0.0011,0.7712,0.1756,0.0491,0.9999
20100107,92035,PM2_5,0.0029,0.0011,0.7712,0.1756,0.0491,0.9999
20100109,92035,PM2_5,0.0029,0.0011,0.7712,0.1756,0.0491,0.9999
20100201,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20100202,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20100205,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20100206,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20100207,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20100208,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20100209,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20100501,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20100702,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20100705,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20100706,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20100707,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20100801,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20100802,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20100805,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20100806,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20100807,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20100808,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20100809,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20100901,92035,PM2_5,0.0029,0.0011,0.7712,0.1756,0.0491,0.9999
20100902,92035,PM2_5,0.0029,0.0011,0.7712,0.1756,0.0491,0.9999
20100907,92035,PM2_5,0.0029,0.0011,0.7712,0.1756,0.0491,0.9999
20101001,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20101010,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20101020,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20101021,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20101030,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20101031,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20101302,92072,PM2_5,0.44,#N/A,0.01,0.01,0.54,#N/A
20182002,92085,PM2_5,#N/A,#N/A,0.007,0.2885,0.7045,#N/A
20182599,92085,PM2_5,#N/A,#N/A,0.007,0.2885,0.7045,#N/A
20190099,92072,PM2_5,0.44,#N/A,0.01,0.01,0.54,#N/A
20200101,92035,PM2_5,0.0029,0.0011,0.7712,0.1756,0.0491,0.9999
20200102,92035,PM2_5,0.0029,0.0011,0.7712,0.1756,0.0491,0.9999
20200103,92035,PM2_5,0.0029,0.0011,0.7712,0.1756,0.0491,0.9999
20200104,92035,PM2_5,0.0029,0.0011,0.7712,0.1756,0.0491,0.9999
20200106,92035,PM2_5,0.0029,0.0011,0.7712,0.1756,0.0491,0.9999
20200107,92035,PM2_5,0.0029,0.0011,0.7712,0.1756,0.0491,0.9999
20200109,92035,PM2_5,0.0029,0.0011,0.7712,0.1756,0.0491,0.9999
20200192,92035,PM2_5,0.0029,0.0011,0.7712,0.1756,0.0491,0.9999
20200201,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20200202,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20200203,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20200204,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20200205,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20200206,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20200207,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20200208,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20200209,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20200252,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20200253,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20200254,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20200255,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20200256,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20200301,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
20200401,92035,PM2_5,0.0029,0.0011,0.7712,0.1756,0.0491,0.9999
20200402,92072,PM2_5,0.44,#N/A,0.01,0.01,0.54,#N/A
20200403,92072,PM2_5,0.44,#N/A,0.01,0.01,0.54,#N/A
20200501,92072,PM2_5,0.44,#N/A,0.01,0.01,0.54,#N/A
20200701,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20200702,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20200705,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20200706,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20200710,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20200711,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20200712,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20200713,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20200714,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20200901,92035,PM2_5,0.0029,0.0011,0.7712,0.1756,0.0491,0.9999
20200902,92035,PM2_5,0.0029,0.0011,0.7712,0.1756,0.0491,0.9999
20201001,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20201002,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20201003,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20201005,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20201006,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20201007,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20201008,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20201009,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20201011,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20201012,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20201013,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20201014,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20201101,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20201102,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20201601,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20201602,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20201605,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20201606,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20201607,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20201608,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20201609,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20201702,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
20282001,92085,PM2_5,#N/A,#N/A,0.007,0.2885,0.7045,#N/A
20300101,92035,PM2_5,0.0029,0.0011,0.7712,0.1756,0.0491,0.9999
20300102,92035,PM2_5,0.0029,0.0011,0.7712,0.1756,0.0491,0.9999
20300107,92035,PM2_5,0.0029,0.0011,0.7712,0.1756,0.0491,0.9999
20300201,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20300202,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20300203,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20300204,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20300205,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20300206,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20300207,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20300208,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20300209,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20300301,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
20300307,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
20300701,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20300702,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20300705,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20300706,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20300707,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20300708,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20300709,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20300801,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20300802,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20300805,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20300806,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20300807,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20300808,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20300809,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20300909,92035,PM2_5,0.0029,0.0011,0.7712,0.1756,0.0491,0.9999
20301001,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20301002,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20301005,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20301006,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20301007,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20380001,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20382001,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20382002,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20382599,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20400101,92035,PM2_5,0.0029,0.0011,0.7712,0.1756,0.0491,0.9999
20400102,92035,PM2_5,0.0029,0.0011,0.7712,0.1756,0.0491,0.9999
20400110,92035,PM2_5,0.0029,0.0011,0.7712,0.1756,0.0491,0.9999
20400111,92035,PM2_5,0.0029,0.0011,0.7712,0.1756,0.0491,0.9999
20400112,92035,PM2_5,0.0029,0.0011,0.7712,0.1756,0.0491,0.9999
20400199,92035,PM2_5,0.0029,0.0011,0.7712,0.1756,0.0491,0.9999
20400201,92035,PM2_5,0.0029,0.0011,0.7712,0.1756,0.0491,0.9999
20400202,92035,PM2_5,0.0029,0.0011,0.7712,0.1756,0.0491,0.9999
20400301,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20400302,92035,PM2_5,0.0029,0.0011,0.7712,0.1756,0.0491,0.9999
20400304,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20400399,92035,PM2_5,0.0029,0.0011,0.7712,0.1756,0.0491,0.9999
20400401,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
20400402,92035,PM2_5,0.0029,0.0011,0.7712,0.1756,0.0491,0.9999
20400404,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20400405,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20400406,92035,PM2_5,0.0029,0.0011,0.7712,0.1756,0.0491,0.9999
20400409,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
20400499,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
26000320,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
27000320,92035,PM2_5,0.0029,0.0011,0.7712,0.1756,0.0491,0.9999
27300320,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
27501015,92035,PM2_5,0.0029,0.0011,0.7712,0.1756,0.0491,0.9999
27602011,92035,PM2_5,0.0029,0.0011,0.7712,0.1756,0.0491,0.9999
28000212,92035,PM2_5,0.0029,0.0011,0.7712,0.1756,0.0491,0.9999
28000217,92035,PM2_5,0.0029,0.0011,0.7712,0.1756,0.0491,0.9999
28888801,92035,PM2_5,0.0029,0.0011,0.7712,0.1756,0.0491,0.9999
28888802,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
30100101,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
30100104,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
30100105,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
30100106,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
30100108,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
30100109,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
30100110,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
30100180,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
30100199,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
30100306,92039,PM2_5,0.0313,0.0035,#N/A,#N/A,0.9652,#N/A
30100308,92039,PM2_5,0.0313,0.0035,#N/A,#N/A,0.9652,#N/A
30100309,92039,PM2_5,0.0313,0.0035,#N/A,#N/A,0.9652,#N/A
30100310,92039,PM2_5,0.0313,0.0035,#N/A,#N/A,0.9652,#N/A
30100399,92039,PM2_5,0.0313,0.0035,#N/A,#N/A,0.9652,#N/A
30100500,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30100501,92016,PM2_5,0.065,0.003,0.052,0.018,0.862,1
30100502,92016,PM2_5,0.065,0.003,0.052,0.018,0.862,1
30100503,92016,PM2_5,0.065,0.003,0.052,0.018,0.862,1
30100504,92016,PM2_5,0.065,0.003,0.052,0.018,0.862,1
30100506,92016,PM2_5,0.065,0.003,0.052,0.018,0.862,1
30100507,92016,PM2_5,0.065,0.003,0.052,0.018,0.862,1
30100508,92016,PM2_5,0.065,0.003,0.052,0.018,0.862,1
30100509,92016,PM2_5,0.065,0.003,0.052,0.018,0.862,1
30100599,92016,PM2_5,0.065,0.003,0.052,0.018,0.862,1
30100601,92016,PM2_5,0.065,0.003,0.052,0.018,0.862,1
30100603,92016,PM2_5,0.065,0.003,0.052,0.018,0.862,1
30100604,92016,PM2_5,0.065,0.003,0.052,0.018,0.862,1
30100605,92016,PM2_5,0.065,0.003,0.052,0.018,0.862,1
30100606,92016,PM2_5,0.065,0.003,0.052,0.018,0.862,1
30100607,92016,PM2_5,0.065,0.003,0.052,0.018,0.862,1
30100608,92016,PM2_5,0.065,0.003,0.052,0.018,0.862,1
30100699,92016,PM2_5,0.065,0.003,0.052,0.018,0.862,1
30100701,92039,PM2_5,0.0313,0.0035,#N/A,#N/A,0.9652,#N/A
30100799,92039,PM2_5,0.0313,0.0035,#N/A,#N/A,0.9652,#N/A
30100800,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30100801,92039,PM2_5,0.0313,0.0035,#N/A,#N/A,0.9652,#N/A
30100802,92039,PM2_5,0.0313,0.0035,#N/A,#N/A,0.9652,#N/A
30100804,92039,PM2_5,0.0313,0.0035,#N/A,#N/A,0.9652,#N/A
30100899,92039,PM2_5,0.0313,0.0035,#N/A,#N/A,0.9652,#N/A
30100901,92039,PM2_5,0.0313,0.0035,#N/A,#N/A,0.9652,#N/A
30100902,92039,PM2_5,0.0313,0.0035,#N/A,#N/A,0.9652,#N/A
30100907,92039,PM2_5,0.0313,0.0035,#N/A,#N/A,0.9652,#N/A
30100908,92039,PM2_5,0.0313,0.0035,#N/A,#N/A,0.9652,#N/A
30100910,92039,PM2_5,0.0313,0.0035,#N/A,#N/A,0.9652,#N/A
30100999,92039,PM2_5,0.0313,0.0035,#N/A,#N/A,0.9652,#N/A
30101000,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30101011,92039,PM2_5,0.0313,0.0035,#N/A,#N/A,0.9652,#N/A
30101030,92039,PM2_5,0.0313,0.0035,#N/A,#N/A,0.9652,#N/A
30101099,92039,PM2_5,0.0313,0.0035,#N/A,#N/A,0.9652,#N/A
30101101,92039,PM2_5,0.0313,0.0035,#N/A,#N/A,0.9652,#N/A
30101198,92039,PM2_5,0.0313,0.0035,#N/A,#N/A,0.9652,#N/A
30101199,92039,PM2_5,0.0313,0.0035,#N/A,#N/A,0.9652,#N/A
30101202,92039,PM2_5,0.0313,0.0035,#N/A,#N/A,0.9652,#N/A
30101203,92039,PM2_5,0.0313,0.0035,#N/A,#N/A,0.9652,#N/A
30101204,92039,PM2_5,0.0313,0.0035,#N/A,#N/A,0.9652,#N/A
30101205,92039,PM2_5,0.0313,0.0035,#N/A,#N/A,0.9652,#N/A
30101206,92039,PM2_5,0.0313,0.0035,#N/A,#N/A,0.9652,#N/A
30101299,92039,PM2_5,0.0313,0.0035,#N/A,#N/A,0.9652,#N/A
30101301,92039,PM2_5,0.0313,0.0035,#N/A,#N/A,0.9652,#N/A
30101399,92039,PM2_5,0.0313,0.0035,#N/A,#N/A,0.9652,#N/A
30101400,92085,PM2_5,#N/A,#N/A,0.007,0.2885,0.7045,#N/A
30101401,92085,PM2_5,#N/A,#N/A,0.007,0.2885,0.7045,#N/A
30101402,92085,PM2_5,#N/A,#N/A,0.007,0.2885,0.7045,#N/A
30101403,92085,PM2_5,#N/A,#N/A,0.007,0.2885,0.7045,#N/A
30101404,92085,PM2_5,#N/A,#N/A,0.007,0.2885,0.7045,#N/A
30101415,92085,PM2_5,#N/A,#N/A,0.007,0.2885,0.7045,#N/A
30101430,92085,PM2_5,#N/A,#N/A,0.007,0.2885,0.7045,#N/A
30101432,92085,PM2_5,#N/A,#N/A,0.007,0.2885,0.7045,#N/A
30101434,92085,PM2_5,#N/A,#N/A,0.007,0.2885,0.7045,#N/A
30101450,92085,PM2_5,#N/A,#N/A,0.007,0.2885,0.7045,#N/A
30101451,92085,PM2_5,#N/A,#N/A,0.007,0.2885,0.7045,#N/A
30101452,92085,PM2_5,#N/A,#N/A,0.007,0.2885,0.7045,#N/A
30101453,92085,PM2_5,#N/A,#N/A,0.007,0.2885,0.7045,#N/A
30101454,92085,PM2_5,#N/A,#N/A,0.007,0.2885,0.7045,#N/A
30101460,92085,PM2_5,#N/A,#N/A,0.007,0.2885,0.7045,#N/A
30101498,92085,PM2_5,#N/A,#N/A,0.007,0.2885,0.7045,#N/A
30101499,92085,PM2_5,#N/A,#N/A,0.007,0.2885,0.7045,#N/A
30101501,92085,PM2_5,#N/A,#N/A,0.007,0.2885,0.7045,#N/A
30101503,92085,PM2_5,#N/A,#N/A,0.007,0.2885,0.7045,#N/A
30101505,92085,PM2_5,#N/A,#N/A,0.007,0.2885,0.7045,#N/A
30101522,92085,PM2_5,#N/A,#N/A,0.007,0.2885,0.7045,#N/A
30101599,92085,PM2_5,#N/A,#N/A,0.007,0.2885,0.7045,#N/A
30101601,92055,PM2_5,0.0322,0.002,0.0231,0.0784,0.8644,1.0001
30101602,92055,PM2_5,0.0322,0.002,0.0231,0.0784,0.8644,1.0001
30101603,92055,PM2_5,0.0322,0.002,0.0231,0.0784,0.8644,1.0001
30101699,92055,PM2_5,0.0322,0.002,0.0231,0.0784,0.8644,1.0001
30101702,92055,PM2_5,0.0322,0.002,0.0231,0.0784,0.8644,1.0001
30101703,92055,PM2_5,0.0322,0.002,0.0231,0.0784,0.8644,1.0001
30101704,92055,PM2_5,0.0322,0.002,0.0231,0.0784,0.8644,1.0001
30101705,92055,PM2_5,0.0322,0.002,0.0231,0.0784,0.8644,1.0001
30101799,92055,PM2_5,0.0322,0.002,0.0231,0.0784,0.8644,1.0001
30101800,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
30101801,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
30101802,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
30101803,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
30101805,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
30101807,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
30101808,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
30101809,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
30101810,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
30101811,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
30101812,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
30101813,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
30101814,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
30101815,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
30101816,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
30101817,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
30101818,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
30101819,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
30101820,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
30101821,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
30101822,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
30101827,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
30101832,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
30101837,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
30101838,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
30101839,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
30101840,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
30101842,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
30101847,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
30101849,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
30101852,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
30101860,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
30101861,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
30101863,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
30101864,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
30101865,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
30101866,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
